Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
DRN35,OUT045,604.9687510916203
FDX25,OUT049,2979.9239239961844
DRD49,OUT049,3824.2373921830904
FDE21,OUT019,276.751539589572
FDN44,OUT035,2640.6992964853234
DRC01,OUT049,746.3205210210534
NCK30,OUT046,3989.568489280925
FDU39,OUT013,927.5771593398938
FDB49,OUT013,1626.2630409465523
FDS12,OUT045,2040.7591946034759
FDR57,OUT018,2498.98747808592
FDX22,OUT027,5975.729614371392
FDC60,OUT013,1448.331908301368
NCE42,OUT049,3804.6639018375517
NCK42,OUT049,3514.419614215281
DRE01,OUT017,3854.606550306494
FDE57,OUT018,2012.7908312806512
DRK59,OUT019,570.0035274090222
FDB10,OUT027,5980.845440365242
FDQ25,OUT046,2897.125756721003
FDY26,OUT017,3561.903417880345
FDG28,OUT049,4068.31751997128
FDM14,OUT049,1660.6929736093311
NCH29,OUT049,1614.9422776572353
FDD48,OUT049,1941.7681688842745
FDC17,OUT045,3518.6090431825705
DRH49,OUT027,2157.4311392349664
FDN44,OUT018,2605.2682773595875
FDC29,OUT045,1899.2195018489415
DRK01,OUT019,236.99651288362267
FDD48,OUT017,1926.4184681849117
FDB59,OUT013,3099.148321091374
FDY45,OUT010,579.1506411070244
FDX60,OUT035,1259.8641820930588
FDT09,OUT010,294.29226520723495
DRB24,OUT018,2419.734559558297
FDL13,OUT035,3857.328304609732
FDN16,OUT035,1638.7975204617774
FDK57,OUT013,2093.051326576942
FDO22,OUT027,1984.622844381071
FDC57,OUT010,514.7701318827374
FDZ13,OUT027,1259.7797755770798
FDW27,OUT013,2439.7001006975347
FDX10,OUT049,611.4345886189587
FDY08,OUT018,2017.9819615466656
FDA49,OUT017,1357.8039102264736
FDC32,OUT018,1481.145026647328
FDO04,OUT035,868.6068968261385
NCZ54,OUT013,2618.8726539306117
FDY40,OUT045,741.7255754886453
FDW36,OUT045,1655.9267121628611
FDE11,OUT017,3098.3121366389373
DRE37,OUT045,3137.5381877978493
NCK19,OUT017,3136.6552703095076
FDT19,OUT035,2843.209992870279
FDE56,OUT045,939.0298077714679
FDZ57,OUT010,290.3969475097407
FDB35,OUT035,1435.8062988317233
FDF09,OUT010,130.36953952429266
FDO34,OUT046,2832.4152571315785
FDA55,OUT046,3764.735141257258
NCM18,OUT035,937.7741491774324
FDJ20,OUT019,283.29475408048773
DRQ35,OUT019,293.87030280400205
FDG02,OUT013,3137.9307369710423
NCU29,OUT018,2433.651133303425
FDL27,OUT027,1448.2643207210492
NCA54,OUT035,2928.952258575284
FDJ32,OUT035,965.6572411644873
FDB21,OUT019,565.2110170867334
FDR46,OUT035,2475.9707786241165
FDZ32,OUT046,1649.8408386317337
DRF36,OUT017,3118.3315332703814
NCU54,OUT017,3439.154809763818
NCI31,OUT017,593.0946604700497
DRA59,OUT035,3156.7885053484456
NCC55,OUT045,607.135658738554
FDE44,OUT018,732.9355170572568
NCN26,OUT018,1892.627592911986
FDC11,OUT049,1373.7328604557385
FDV24,OUT035,2435.8190256973476
FDR40,OUT019,191.33095949880865
NCQ17,OUT049,2590.9632550524366
FDC46,OUT045,3110.383725228725
NCM18,OUT046,1017.0351307248429
FDK16,OUT046,1546.6456495336315
FDI28,OUT017,1269.0239514657412
FDS11,OUT018,3515.985981332165
DRD13,OUT046,1013.2189423297054
FDL36,OUT035,1386.6099509034818
FDI27,OUT013,761.6092360209557
FDJ53,OUT019,281.1072573352978
FDS44,OUT045,4039.237381004523
FDE28,OUT046,3758.628417524518
FDQ33,OUT018,2420.9406370820802
FDB37,OUT017,3994.9822075013176
FDQ31,OUT045,1377.5356122847325
NCQ05,OUT046,2497.1383267385213
FDE10,OUT013,2114.892971402804
FDF38,OUT017,628.1568643907913
FDE50,OUT019,496.0806385235968
DRG37,OUT010,369.856857325066
NCH06,OUT049,3939.3999784019425
FDY14,OUT045,4200.61537231561
FDO27,OUT017,1501.856574294192
FDQ19,OUT049,4077.031362076928
FDZ26,OUT019,574.8390764052987
FDN51,OUT013,4146.710913320432
FDK20,OUT035,2055.0129077721754
FDD40,OUT018,2942.932082548826
DRI25,OUT018,879.0080541431229
FDH56,OUT017,1956.0938841713191
FDI36,OUT027,5665.105049974369
DRH11,OUT018,877.0016667452586
NCV18,OUT017,1341.8838888639727
DRI01,OUT049,2886.4594632213466
DRE48,OUT049,3205.3194976707814
FDS51,OUT035,930.1684867968339
FDM38,OUT017,740.6446534841197
FDB60,OUT027,5497.347765843129
FDY58,OUT035,3807.535549874403
FDY22,OUT045,2121.298357037075
FDF11,OUT027,5980.845440365242
FDZ51,OUT035,1552.8372064685695
FDQ45,OUT017,3177.147737688819
FDF17,OUT035,3146.2904234491075
NCF31,OUT027,3868.070559214217
FDA37,OUT013,2096.031327957637
FDO51,OUT046,679.8329921881766
FDF34,OUT013,3129.7096286126143
FDD57,OUT018,1502.8137356880998
FDO37,OUT046,3838.5068458808573
FDR49,OUT049,745.6317527110031
FDS39,OUT049,2098.1463000656095
FDI48,OUT027,1305.112071225047
DRM35,OUT049,2955.097413565609
FDV57,OUT035,3013.330401200321
FDZ55,OUT013,2650.4702030039875
FDI28,OUT035,1256.0445296141968
FDS21,OUT045,1003.5125595033694
FDT34,OUT013,1660.4472097135922
DRI25,OUT035,868.8646742866712
FDT47,OUT010,234.27554600549018
DRH39,OUT045,1146.799521608717
NCD54,OUT045,2473.7439982819587
FDU16,OUT027,2348.8445440535706
NCW29,OUT045,2061.9654014581056
FDV25,OUT027,5989.53247931535
FDM56,OUT035,1660.8039011406165
FDZ04,OUT027,1452.8762916194912
FDG59,OUT019,130.36953952429266
FDI56,OUT045,1391.1795295344855
FDS33,OUT035,1391.1082346018811
FDC23,OUT049,2931.288492675149
FDT11,OUT049,3190.9166250989742
FDG17,OUT045,4078.307370846605
FDZ44,OUT045,1931.320030787212
FDJ52,OUT013,2619.991595924489
DRI23,OUT046,2558.1918923313956
DRE15,OUT010,163.56875494410104
NCF07,OUT013,1640.514882370421
NCR29,OUT049,864.6375000106077
FDE44,OUT019,130.36953952429266
FDT23,OUT035,1298.7121596732554
NCG06,OUT017,4016.357994181364
NCU41,OUT010,523.0979674078493
FDH46,OUT017,1648.7256618526087
FDV31,OUT013,2888.896690064714
NCT41,OUT027,3991.1307225981277
FDE22,OUT027,4245.707470273463
FDC26,OUT045,1659.0157757323313
DRF51,OUT017,592.6799996582271
NCY53,OUT019,280.7449440421636
FDY21,OUT017,3134.1346325394093
FDL27,OUT013,1109.8295135294074
FDZ34,OUT049,3188.931908613834
NCF43,OUT010,356.9001945364001
FDC21,OUT035,1661.8545043213248
FDL26,OUT013,2457.1540339210833
FDT25,OUT010,277.3279398577613
NCR30,OUT046,1142.6751433065156
DRL23,OUT019,245.77281448424893
NCR05,OUT049,3172.751525412474
NCE19,OUT018,875.8184731426213
FDY07,OUT035,685.8837061268016
FDB10,OUT017,3883.712760515709
FDP57,OUT013,1649.397959591189
FDU48,OUT019,300.726722864414
FDH48,OUT035,1370.1243991934969
FDO33,OUT035,1923.1958170846672
NCU29,OUT045,2475.681758420114
FDW35,OUT046,673.3356420020635
FDH05,OUT010,567.8627257393609
FDP26,OUT049,1641.931996118329
DRG27,OUT035,649.9552036941138
FDQ33,OUT046,2468.376623506093
FDH20,OUT010,234.59289083624523
FDV14,OUT046,1386.8061906613848
DRD01,OUT046,872.8015579095828
NCI17,OUT049,1534.7895952852207
FDF39,OUT010,572.5272699205167
FDX37,OUT046,1624.5249470094766
NCX17,OUT035,3828.7568330088206
FDN03,OUT013,4094.2923101243796
NCS41,OUT010,468.65995768383414
FDH34,OUT045,3160.0691274493774
NCX53,OUT018,2054.553918610443
FDY31,OUT046,2432.479067466289
FDD20,OUT017,2107.546534576217
FDE51,OUT045,738.1445627328364
FDV27,OUT046,1383.7510012747027
FDF16,OUT035,2413.1679012925406
FDZ02,OUT049,1518.3494153845802
NCK05,OUT045,991.9920743573399
FDM12,OUT027,5084.921722136951
NCA05,OUT018,2420.749515919829
FDX33,OUT045,2585.0281530584693
FDM25,OUT049,2986.9438927501037
FDE41,OUT018,1402.2649139624973
FDW14,OUT045,1383.0530108426694
NCD30,OUT046,1512.8708494237642
FDB23,OUT010,571.3965636135916
FDF45,OUT046,925.8377681399548
FDW20,OUT017,2114.0463294629867
FDF47,OUT045,3587.522137878567
NCR05,OUT019,570.3462246315094
DRB01,OUT046,3171.728645037756
FDE36,OUT013,2597.6889604279145
FDU56,OUT049,3144.3260853366173
FDB23,OUT049,3759.7641975749866
FDN48,OUT049,1390.056662262807
FDS43,OUT013,3092.8190912697955
NCN05,OUT013,3142.929475072141
NCL53,OUT049,2912.3664261971076
FDL56,OUT046,1374.972193519053
FDH17,OUT018,1505.512834167344
FDP37,OUT046,2058.349908990623
FDG09,OUT019,500.40605889681234
FDA55,OUT045,3712.8832326720662
FDX31,OUT049,3876.6203800915428
FDJ41,OUT045,4248.732397434883
DRC24,OUT045,2510.757760974534
FDQ21,OUT035,2060.3804558951438
NCT54,OUT045,1455.3508008093368
FDH08,OUT049,3854.8375321445073
FDY38,OUT018,3521.7429146048853
DRM11,OUT010,568.2495511386425
FDG32,OUT049,3538.236479362448
NCH18,OUT046,3964.797762669381
FDI20,OUT035,3524.669430290969
FDA33,OUT018,2372.999096622662
FDN45,OUT013,3593.048508937614
FDT45,OUT010,130.84484417388904
FDR32,OUT035,3773.6126810657115
FDA48,OUT017,3531.4810529869305
FDN23,OUT017,2413.7478512544762
NCR18,OUT035,669.303316866014
FDD45,OUT046,1455.7283999601918
FDI22,OUT018,3148.25089299678
FDT09,OUT013,2144.5858312865034
DRC24,OUT027,3991.1307225981277
FDT39,OUT046,2445.316313666381
FDX28,OUT045,1596.071855502193
FDA50,OUT018,1489.8419044391496
FDT33,OUT027,4321.190467188732
FDQ60,OUT049,2043.937528490279
NCM19,OUT018,1702.8823170677144
FDF40,OUT046,4113.848414650309
NCI30,OUT035,3954.418842121903
FDK34,OUT049,3912.4980467558694
FDA38,OUT027,5980.845440365242
FDT02,OUT045,603.8941950010332
FDC11,OUT017,1367.3092918571822
FDD08,OUT046,653.4734466069752
NCS29,OUT046,4172.265666807995
DRI03,OUT010,421.8219791341231
FDK48,OUT035,1075.662598479479
FDM52,OUT049,2451.7926070597787
FDP49,OUT035,866.3408066730664
DRA24,OUT046,2640.2071716763544
NCJ43,OUT049,2930.538424341175
FDE11,OUT045,3107.3366644066673
FDP01,OUT049,2466.17047283154
FDQ59,OUT018,1396.599666916923
FDA43,OUT019,510.263714432399
FDL14,OUT017,2429.9361809908046
FDV50,OUT010,283.30204533655
FDT01,OUT027,5975.729614371392
NCC42,OUT035,2058.760789939259
FDO28,OUT046,1972.2829211762746
FDD32,OUT019,190.5358672994827
FDV45,OUT035,3106.937641310219
NCW17,OUT019,298.66925138140476
NCJ17,OUT027,2369.402445904824
NCF18,OUT049,3092.8969985438102
FDP01,OUT045,2468.0555567411743
FDH24,OUT045,2564.094976293728
FDI38,OUT027,5964.726214997047
FDX03,OUT035,692.8102677119068
FDY28,OUT046,3477.0838114781786
FDN34,OUT018,2768.5513652127706
FDJ02,OUT045,2454.3911900934313
FDW40,OUT019,302.13816539069535
FDX03,OUT017,657.0859096843368
FDE17,OUT027,3868.070559214217
FDT58,OUT046,2765.416354033842
FDI38,OUT013,3467.5989270360255
FDW22,OUT035,3735.686384795001
FDS15,OUT027,2912.6582722862886
NCX06,OUT013,3097.724700070758
DRK47,OUT035,3820.286773152569
FDC23,OUT027,4792.122671360549
FDM56,OUT010,251.06038242756622
FDP21,OUT046,3188.23471579066
FDP58,OUT046,3435.4412481273666
FDA27,OUT019,570.9149208008629
FDK41,OUT019,210.22694942237823
NCH42,OUT046,3800.822502208625
FDG29,OUT045,666.6325930394702
FDW15,OUT018,2417.9262686455504
FDD28,OUT018,912.0111305627305
FDQ37,OUT049,3101.3100063985185
FDC23,OUT035,2931.2364194551915
FDV13,OUT035,1384.9413525665236
FDK33,OUT046,3522.065074790764
FDO33,OUT013,1922.272397673157
FDN21,OUT017,2588.7982551944156
NCW06,OUT027,5482.4933802681835
FDI38,OUT035,3515.3354424540976
FDC21,OUT027,2873.2827703739476
NCS05,OUT046,2094.6039158311764
NCN53,OUT049,611.8630027252951
FDV40,OUT010,143.7987340142013
FDG60,OUT017,3836.2549159036785
NCY30,OUT027,5056.80139275089
FDM40,OUT045,2055.785638410323
NCO30,OUT046,3122.657944031786
FDK10,OUT046,3016.730982588649
FDM36,OUT045,2857.497625640681
FDN10,OUT013,1976.9077656332984
FDM46,OUT018,1438.694206951401
FDX50,OUT049,1718.4445285339118
FDP33,OUT045,3926.82017275412
FDO12,OUT045,3152.3402800149406
FDC28,OUT013,1714.8807355827448
FDO31,OUT045,1298.6503879684517
FDX45,OUT035,2511.240634354083
FDV21,OUT049,2058.256655552205
FDH04,OUT049,1386.7603993022306
NCG54,OUT013,2813.056464109931
FDO13,OUT046,2608.235872283921
FDA09,OUT027,4822.829283258562
FDC38,OUT017,2102.027145217049
NCO42,OUT046,2485.884331164264
FDL45,OUT049,2053.6067182918728
NCK31,OUT013,801.902828846256
FDM39,OUT017,2931.0268586044426
FDC22,OUT010,509.5541979126041
FDF46,OUT046,1941.3386356044334
FDQ37,OUT045,3063.0018147788924
FDH41,OUT010,563.2842027798084
FDQ04,OUT046,655.4635175400924
NCQ02,OUT027,5073.0013095449995
FDJ57,OUT027,5060.827133105235
NCE07,OUT049,2090.1062594452324
FDE56,OUT013,986.117861819384
FDI20,OUT049,3495.9568046565873
FDK36,OUT018,731.7946888309269
FDP08,OUT027,5475.791427694576
FDF44,OUT017,2099.5106497485426
NCU53,OUT017,2777.7926826208136
FDF47,OUT035,3647.775153825616
FDS55,OUT010,358.76242021326766
FDZ52,OUT010,258.7008836182679
FDL04,OUT018,1616.4062788714189
NCM26,OUT035,2520.9412342565133
FDX43,OUT049,2916.882457015135
FDP52,OUT049,3788.1623125851393
DRK49,OUT045,652.1348344144643
FDE38,OUT013,2590.5507572436914
DRF13,OUT035,2451.157801859014
FDK41,OUT010,202.6764996494866
FDJ04,OUT027,3018.889744948082
FDZ44,OUT018,1893.0675504875967
FDS11,OUT013,3802.347228773468
FDA55,OUT049,3763.838050979385
NCW53,OUT046,3089.434840520855
FDB49,OUT027,2817.623500296607
FDD23,OUT017,3129.701412615639
NCV42,OUT045,1708.5895275051155
NCZ29,OUT018,2002.5361484428713
FDQ26,OUT013,927.0488663589908
FDV08,OUT017,633.9628151615861
FDC53,OUT049,1610.9609401854686
FDV58,OUT010,520.2806976257295
NCP02,OUT019,132.20751292173205
DRI37,OUT045,867.8709195988906
FDQ12,OUT049,3816.8780778118257
FDE33,OUT046,1239.6991958177525
FDX27,OUT045,1490.6547617875665
FDM22,OUT017,754.9101920391532
NCH30,OUT019,281.1623236428448
FDC04,OUT017,3990.9955089890923
FDO38,OUT046,1271.5694023264884
FDV52,OUT027,3014.4103681659058
FDB32,OUT013,1523.1858705335687
FDV43,OUT018,729.8260871739502
FDI24,OUT018,2817.56766094869
FDR40,OUT017,1327.3957934062505
FDW02,OUT049,2056.4435230294175
FDE44,OUT049,743.5276061486637
FDL38,OUT046,1387.6973889180238
NCT54,OUT010,235.8116567433689
DRJ39,OUT010,571.6926476283579
FDW55,OUT049,4097.531100312285
DRF13,OUT019,357.0667233283304
NCW17,OUT049,2096.957505805942
FDP13,OUT035,645.3039997024313
FDS08,OUT018,2787.594071074884
NCP17,OUT035,954.587803664021
NCO53,OUT035,3113.5888432821725
FDH19,OUT045,2826.5595770881655
FDJ04,OUT017,2069.9199937303038
FDG10,OUT049,865.9439509489476
FDA40,OUT010,205.2639678784426
FDI53,OUT045,2607.2145322040597
FDU09,OUT010,130.84484417388904
FDK60,OUT045,1594.6887464478223
FDR43,OUT017,592.6132641513138
FDW22,OUT017,3614.2942854740936
DRP47,OUT010,566.9513323475204
DRG48,OUT010,356.5052531339497
FDA14,OUT035,2437.119480467573
FDU49,OUT013,1435.3668398620443
FDK28,OUT045,4174.231560358464
FDT19,OUT046,2845.2203921312616
NCQ42,OUT045,2051.7861273146596
FDD03,OUT045,3756.146023028368
NCM53,OUT013,1667.2073395930295
NCX53,OUT045,2087.069423281379
FDV14,OUT027,2369.402445904824
NCZ54,OUT017,2644.251275776208
FDB39,OUT013,924.7174391781907
DRC24,OUT046,2495.557570477543
FDY36,OUT013,1198.9386788938382
FDN01,OUT035,2990.4442040065733
DRH25,OUT046,824.4332599095957
FDV08,OUT046,679.3515958694408
NCP53,OUT049,4014.292726048696
FDU52,OUT010,380.1770207913869
NCI42,OUT045,3378.060526680521
FDZ14,OUT035,2027.0877204374299
FDF11,OUT046,3996.2551800850133
FDQ13,OUT018,1402.0680809467076
FDO32,OUT010,130.36953952429266
DRJ37,OUT018,2415.5671905891636
FDY43,OUT046,2794.3773899972894
NCT41,OUT017,2511.018838954448
NCV17,OUT045,2082.891673232547
FDM04,OUT027,1343.3586878845765
DRB48,OUT018,625.4664764317217
FDM24,OUT013,2406.4248046181033
FDT37,OUT049,4095.0878929620567
NCO05,OUT010,237.2145586724046
FDL13,OUT046,3847.5894693893306
FDL15,OUT017,2455.614215634207
FDB11,OUT018,3453.5092838287615
FDL14,OUT019,372.1774242043677
FDY10,OUT019,281.8787215120508
FDJ40,OUT049,1707.7499185027148
NCW18,OUT046,3882.9565286170905
NCY06,OUT013,2121.2676267894267
DRE13,OUT018,1400.6447152444016
FDA26,OUT045,3504.075679820425
NCE19,OUT010,130.36953952429266
FDE33,OUT035,1273.326453389248
DRL59,OUT027,1340.0496657211809
FDY07,OUT046,747.8607419250967
FDF57,OUT018,2790.362159754116
FDM58,OUT035,1698.125098479045
FDP26,OUT027,2827.9129256790343
FDY32,OUT046,2640.0514076375093
FDD51,OUT010,130.36953952429266
FDU22,OUT018,1962.6636787542748
FDZ49,OUT018,3337.153929200744
NCI42,OUT017,3449.8864448189233
FDT04,OUT027,1247.9745067897227
NCU41,OUT045,3050.3779008753213
FDS56,OUT045,4197.641176406232
NCN42,OUT017,2491.389584729565
FDK34,OUT046,3937.340182088114
FDB03,OUT017,3895.276352531792
DRJ25,OUT035,743.3984310580694
FDT25,OUT027,3097.360224764158
FDN20,OUT013,2786.2515937560593
FDP09,OUT013,3459.3302480748093
FDM20,OUT019,569.8755612678892
NCG55,OUT046,1916.1746836439518
NCP14,OUT045,1648.3654895688915
NCH06,OUT046,3896.7103642966936
FDV52,OUT013,1982.7350208195264
NCL07,OUT035,647.1217754472939
DRJ11,OUT027,5447.7712641654625
DRO59,OUT013,1250.24432939097
FDW15,OUT010,358.2616158515042
NCQ30,OUT035,2039.4700186828493
NCN54,OUT019,145.7107800166914
FDY01,OUT027,3010.8915528580756
FDX39,OUT035,3554.4947957516065
FDH53,OUT027,2157.4311392349664
FDA57,OUT035,652.0299439329198
NCC07,OUT010,247.63688475916325
FDU28,OUT013,3013.6688095126256
FDK36,OUT010,130.36953952429266
FDR36,OUT018,656.3835696545814
NCQ17,OUT035,2526.467400981688
FDS28,OUT019,130.36953952429266
FDE08,OUT045,2440.0028579822274
FDU22,OUT046,2040.678619184455
FDG41,OUT045,1661.184418076953
FDO31,OUT010,164.60956005900732
FDM21,OUT019,565.3105621023604
FDU40,OUT017,3046.6356527733324
FDV36,OUT018,2016.8771314607466
FDT10,OUT027,1381.802483230085
FDX38,OUT045,741.8680238754094
NCU30,OUT027,4287.544232615748
NCV06,OUT049,3202.889878058175
FDT16,OUT035,4217.801979126775
NCP41,OUT027,2873.2827703739476
FDZ56,OUT017,2860.3662666243426
FDC22,OUT035,3143.022455104285
FDU10,OUT035,636.2021936757404
FDS46,OUT045,1931.3024585389458
FDO08,OUT049,2729.7228482917462
NCV42,OUT018,1650.777713700549
FDP33,OUT035,3940.8180099073
FDJ12,OUT046,3443.185385738014
FDH04,OUT045,1387.0681825497027
NCU54,OUT013,3381.7929872206273
FDO36,OUT010,449.1660553306494
FDT37,OUT027,5989.53247931535
FDD14,OUT010,491.50041399908963
FDA16,OUT013,3558.00913033369
NCS42,OUT019,236.32683182296077
FDP10,OUT019,248.20415212918266
FDQ28,OUT049,2463.943451304395
FDK57,OUT010,274.908371539442
FDK02,OUT013,1981.526726400506
FDW47,OUT018,1990.1155187676143
NCC42,OUT018,2017.292623834163
FDQ37,OUT018,2919.5666648847164
FDL40,OUT046,1489.905453060139
DRE13,OUT010,209.35514613895208
FDQ34,OUT027,2827.7290795716135
NCB54,OUT046,2060.2726805153457
FDS48,OUT049,2463.68004461226
FDO15,OUT045,1014.9914842621746
NCT30,OUT013,758.3447731543223
FDU49,OUT027,2365.5024193960367
FDE21,OUT046,1960.6019043617487
FDS49,OUT019,190.1021184742171
FDT38,OUT027,2365.5024193960367
FDZ01,OUT045,1638.4219915349158
FDC41,OUT035,1158.9066859466643
DRG13,OUT010,392.91464402027617
NCZ42,OUT018,3610.60900873537
NCM07,OUT045,1376.6386609845858
NCV17,OUT018,2040.004703133766
DRK39,OUT035,1339.4565576417608
FDS37,OUT018,1848.8022534362492
FDV12,OUT019,243.53743234628126
NCG19,OUT018,3544.030268761092
FDS51,OUT013,1039.5932648471303
NCO14,OUT046,679.5327993123021
FDC38,OUT046,2070.2143851401866
FDN15,OUT046,2089.9127043696412
NCH42,OUT013,3810.321043033219
FDQ22,OUT046,618.6783510300698
FDC05,OUT013,3095.077024059879
FDZ31,OUT013,3107.443035970037
DRJ23,OUT049,3091.413133324032
FDC52,OUT035,2452.2739551923187
DRD12,OUT010,210.96150608674122
FDV55,OUT017,2457.42692448116
FDD32,OUT046,1310.648115418393
FDR01,OUT049,3313.4990075859264
FDY08,OUT019,301.7906332194953
FDQ45,OUT045,3186.4483360639388
DRN11,OUT027,3840.2133707720996
NCS05,OUT018,2037.544400113031
FDY32,OUT035,2626.223764443861
NCD31,OUT045,2782.405010381799
NCE06,OUT049,2632.1170065296014
NCP14,OUT046,1650.3469643296346
NCF18,OUT019,516.3044638479481
FDF14,OUT018,2373.040906640616
FDB22,OUT017,2427.073003612478
NCH54,OUT049,2622.4646060362325
FDU27,OUT035,744.3776291739708
FDS58,OUT027,4220.880987637906
NCU29,OUT035,2483.5054492352474
FDJ57,OUT013,3134.6489693625167
FDL56,OUT049,1366.5470706901551
FDH60,OUT035,3065.178878485971
FDN24,OUT018,880.9773265361769
FDD02,OUT017,2094.619204291479
FDP15,OUT017,3945.9928371726446
FDB28,OUT027,5731.81072991067
DRC49,OUT045,2425.3703845794303
NCG30,OUT018,1996.6600312810122
FDJ14,OUT049,1284.391110137847
FDL52,OUT045,603.4506990536626
NCG19,OUT027,5989.53247931535
NCN41,OUT035,2044.1525024517257
FDW22,OUT013,3749.37421050189
FDI02,OUT013,1747.6276980354764
FDV51,OUT045,2681.599524356496
FDV48,OUT046,1298.0173853389017
NCL17,OUT019,304.16748013862315
FDP46,OUT045,1383.9112889624944
FDU10,OUT045,604.668558215746
FDT37,OUT010,579.186684552231
FDI27,OUT035,742.7473121126895
FDN51,OUT046,4102.322627310813
FDW07,OUT035,1372.3343814804764
FDN45,OUT049,3604.48219219201
DRN37,OUT027,4316.16047911117
DRF48,OUT049,3175.38991795776
FDP38,OUT019,130.36953952429266
NCX18,OUT027,5593.190247363358
FDK45,OUT018,1860.2321679071895
FDZ37,OUT049,1374.9835027474533
FDS50,OUT018,3454.0689031162947
NCR54,OUT018,2957.810007512682
NCS17,OUT035,1494.279318929897
FDV31,OUT046,2891.9364592701168
DRE27,OUT017,1517.3219412596816
FDN60,OUT013,2551.703372373579
FDK26,OUT013,3132.8510861359905
FDX37,OUT018,1600.0366389669728
FDW31,OUT046,3166.885689732997
FDX26,OUT018,2976.1445987445077
DRL49,OUT019,300.76605841222914
FDU49,OUT017,1355.2489318290893
FDY58,OUT046,3790.838233427777
FDN03,OUT045,4036.747714802825
NCV06,OUT010,524.5576388057302
FDH53,OUT045,1316.4301555503414
FDG31,OUT018,1084.267739240454
NCC06,OUT045,2074.258736380493
FDS13,OUT049,4138.703068822475
FDP16,OUT035,4047.0879526179533
FDA35,OUT013,2090.949181861772
DRP47,OUT018,3746.91397082858
FDY28,OUT010,578.9645357942611
FDY20,OUT035,1401.2893476718216
NCH30,OUT017,1728.6866464777768
NCR29,OUT019,131.02509812749383
NCP05,OUT013,2485.8088643026654
NCF30,OUT019,293.7080877380902
FDA08,OUT035,2754.042839293959
FDN51,OUT027,5982.830526741743
FDH12,OUT046,1658.5499777570355
FDY39,OUT017,3152.6605896768474
NCO53,OUT045,3109.378326646398
FDB40,OUT046,2453.0353695480876
FDH02,OUT049,1385.647248577254
FDY11,OUT027,1448.2643207210492
FDQ09,OUT019,279.3577568555518
FDP16,OUT013,4085.9979486359553
NCF55,OUT018,593.3202359314816
FDY09,OUT027,4654.8276612561485
FDY39,OUT045,3160.630674120621
NCU53,OUT049,2683.6920713590675
NCT41,OUT049,2503.0261266459693
FDJ45,OUT046,612.6849902315331
FDR28,OUT013,2678.9039005466498
FDN08,OUT013,2006.7363772850758
FDJ07,OUT049,1923.633845016681
FDZ09,OUT027,4316.16047911117
FDQ14,OUT017,2419.409426127667
FDY12,OUT027,1259.7797755770798
FDK57,OUT046,2047.2389238217013
FDD20,OUT049,2070.9594013671904
FDS36,OUT018,1686.688000365313
FDI40,OUT049,1636.0301298070356
FDJ40,OUT045,1700.7275262461712
FDE08,OUT013,2427.331276536565
DRK01,OUT013,1546.5445864085868
FDC58,OUT049,675.0461378053085
FDE50,OUT046,3108.1199925521482
FDX48,OUT035,2480.877368938175
DRM35,OUT018,2814.2298716391774
FDG41,OUT013,1668.2479539602239
FDB52,OUT046,4123.1050615573395
FDV19,OUT045,2609.60760096313
DRG48,OUT017,2423.295073148738
FDI26,OUT013,2964.4838414929936
FDU11,OUT019,285.96162820803323
FDF59,OUT019,296.607179907225
FDR07,OUT049,1544.7950303988737
NCE06,OUT017,2605.787717963562
FDE10,OUT046,2068.0976743731335
NCO55,OUT046,1670.3451968264446
FDZ13,OUT013,768.6280403632109
FDT50,OUT017,1554.5134954415823
FDH12,OUT010,236.959180477866
FDD21,OUT045,1930.4021472552797
NCM05,OUT013,4221.487823455338
FDK04,OUT013,967.5900693506999
FDN33,OUT017,1535.9960149022754
NCM18,OUT010,133.04502463437336
DRC25,OUT049,1377.8683059799378
FDT47,OUT017,1539.9481278981018
FDD45,OUT027,2726.651154069324
NCD07,OUT018,1849.9020055606866
NCY54,OUT010,417.41798172724316
FDL12,OUT049,923.7225975449314
FDL02,OUT017,1644.6950991271017
FDC60,OUT035,1394.1240720016378
FDR37,OUT017,2948.5583182790633
FDY16,OUT017,3098.785483705797
FDU26,OUT045,2028.698722408505
FDN24,OUT013,871.4876620305092
FDH44,OUT013,2438.8318192916104
FDE23,OUT010,130.36953952429266
FDW60,OUT017,2962.924654347275
FDQ55,OUT049,1966.0072422829107
FDV32,OUT027,1410.0978497023568
FDV03,OUT010,373.0851718220996
FDY14,OUT010,575.9735042056647
NCL55,OUT027,5989.53247931535
DRF25,OUT017,627.374300580212
FDX03,OUT046,698.8211819650461
FDF40,OUT045,4064.0291214247927
FDX24,OUT010,222.4840879356625
FDA25,OUT049,1639.655150362309
FDH21,OUT018,2543.429476199901
FDB47,OUT010,561.9956526470688
FDT34,OUT019,250.24714838492443
FDS39,OUT010,294.8741376873123
NCU05,OUT046,1295.0063599328078
FDE02,OUT049,1433.0875445912536
FDL25,OUT035,1401.6262931116548
FDC50,OUT049,1453.1926386552996
FDZ32,OUT049,1655.061981684435
FDV14,OUT045,1368.509564402
FDR07,OUT045,1543.964085894367
FDB26,OUT049,803.1128154923395
NCR50,OUT045,2518.3720389633513
FDP01,OUT018,2416.944337453672
FDH57,OUT045,2050.1664664103937
FDM60,OUT027,1252.8535025053939
